sampleID,read_count,p_Proteobacteria,c_Betaproteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gemella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Pasteurella,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Rhizobium,g_Romboutsia,g_Roseburia,g_Rothia,g_Serratia,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Shuttleworthia_satelles,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR062995,2117,30,1,8,6,0,53,0,0,0,0,0,2,660,0,2,0,0,0,42,7,0,0,0,269,0,0,0,0,0,10,0,1,0,27,0,0,53,0,0,108,0,0,0,0,5,0,40,0,42,0,0,0,4,4,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,72,0,0,6,660,16,0,0,0,0,2,0,0,0,0,0,0,0,5,0,303,0,1,0,0,0,0,1,36,0,0,0,0,172,0,0,0,1,311,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0.0009495187511605827,0.009209726764515706,0.08991710157052143,0.0017878382834636674,0.010116753018213083,0.04012050029183109,0.030942975822869333,0.12492590212245423,0.15538600586807827,0.011736430597549474,0.040001739692038914,0.025937669103548718,0.009785330876367878,IV-C1,0.15538600586807827,IV-C
SRR062894,2001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,1834,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895357068064359,0.03696113836241148,0.029050759655902546,0.487265214347936,0.3647083591831436,0.028144865996064222,0.05903251595460757,0.03801757368412303,0.01082635969218102,0.007983017871246037,0.0013102981969404669,0.07603351618017465,0.12729451584375517,III-A,0.487265214347936,III
SRR062860,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2524,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003845314372719939,0.0311201316125337,0.026501137582743528,0.47343105657505785,0.3447120687832377,0.026616699314276134,0.05572333076939965,0.03520562003864358,0.010474352360344183,0.006772757816956868,0.00061560014081338,0.06288904479509627,0.12260790933599855,III-A,0.47343105657505785,III
SRR062765,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4924870543046297,0.4072359342760413,0.002762076622848652,0.002254655947153909,0.0572579556235145,0.0007707503985640786,0.0053597730198432425,0.020053111035378036,0.0036895123655999924,0.015323221378154598,0.001455076697189971,0.0038407324146958154,0.01570722036225064,I-A,0.4924870543046297,I
SRR062998,1803,10,0,2,0,0,47,3,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0,7,0,0,47,0,0,2,0,0,4,0,10,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1504,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,14,0,0,0,0.5322251645577557,0.4661466894643356,0.003755055621913366,0.0013897947506148122,0.0639274958627147,0.0015846076364459895,0.007074203352232773,0.02893848868061822,0.005736656901089035,0.017977257785673863,0.0024749297609098935,0.004765924253483536,0.017782617457800905,I-A,0.5322251645577557,I
SRR062861,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49383778198914274,0.40814350353384005,0.002591541370241563,0.0013280920062733051,0.05654643354573904,0.0006973867194862165,0.0052161395320291315,0.019988846961243197,0.003665190943944053,0.015330102061504083,0.0014552092134160045,0.003675393245660731,0.015411002320187847,I-A,0.49383778198914274,I
SRR062819,2273,9,0,18,8,0,231,5,0,2,0,0,6,128,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,231,0,6,18,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,6,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,2,1,0,2,0,0,0,0,2,1340,69,0,0,60,1,0,0,0,3,0,0,0,0,0,64,0,0,0,0.004207700107958753,0.03858422124309709,0.034420946982786076,0.5018293633968575,0.44904232241757225,0.04075284758169374,0.08137791355588335,0.06984473701482413,0.01563114513545442,0.0086394958331598,0.003203742336309644,0.08521067382765861,0.17386046874449104,III-A,0.5018293633968575,III
SRR062673,2269,1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4953383468149083,0.40991535776649546,0.002602216400353378,0.001176168667830573,0.05662711200524946,0.0006970044730820236,0.00522863606649906,0.020157472884010548,0.003692312832555645,0.015396485549780103,0.001486434555265432,0.0038644205467047586,0.015422849926667918,I-A,0.4953383468149083,I
SRR062847,3153,13,11,250,44,0,231,0,166,0,0,0,33,108,0,1,0,0,4,0,0,5,0,0,506,0,2,0,0,12,335,37,0,0,0,0,0,231,0,1,63,4,0,28,1,1,16,64,30,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,30,33,8,8,108,1,0,0,0,0,0,2,0,1,2,0,1,0,9,0,1324,4,1,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,2,4,0,0,0,0,0,0,0,0,0,102,0,0,0,0.0005287827919848013,0.010011168898650287,0.020710430615453104,0.00611452887274736,0.021250335074425333,0.011170006693240486,0.023016932567582048,0.19397261573188965,0.7038238392035506,0.03767009899702783,0.23090651935871562,0.06791458284919714,0.007929497856003538,IV-C1,0.7038238392035506,IV-C
SRR063034,1939,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1873,0,1,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4872303960174497,0.4066303870131204,0.003458363345046559,0.010484455175096065,0.06445167194222154,0.001432781972498066,0.006727279785934242,0.021016515124811043,0.00393761759969971,0.015454964483101928,0.0014661727946036537,0.0053592861650157055,0.018892069149779384,I-A,0.4872303960174497,I
SRR063066,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004087983227276915,0.03125597009947716,0.026384926421976686,0.4740719838561188,0.34481105506741067,0.026604690241835538,0.05569234352985285,0.03514114545386317,0.0103081272525886,0.006775286656375351,0.0005878325180488845,0.06300181087192176,0.12118093342328243,III-A,0.4740719838561188,III
SRR063061,1758,76,1,26,2,0,178,0,6,0,0,0,18,275,0,0,0,0,6,0,0,0,0,0,152,35,0,0,0,0,0,1,0,0,74,0,0,178,0,0,158,0,0,0,21,23,0,100,0,14,0,0,0,0,0,0,0,36,0,0,0,0,405,0,0,2,0,14,0,1,0,0,0,0,1,0,0,0,0,102,18,0,3,275,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,98,0,0,4,0,0,3,3,0,0,0,402,0,2,1,0,0,0,51,3,0,0,0,45,0,0,0,0,0,176,0,1,0,0.24158076044621898,0.30012786937529184,0.012193912948532925,0.002177755399056276,0.057749445029736494,0.030631373091549594,0.03095109560806747,0.1495782819313168,0.06920851534088582,0.01744224427195319,0.018297989268453874,0.016400744129331766,0.01975402106058098,I-B,0.30012786937529184,I
SRR062823,2546,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037003955128049127,0.03102340341629251,0.026524338285172384,0.476136380895241,0.34678028606515116,0.026794703621069806,0.05609164181355541,0.035427784677618646,0.010199832896855113,0.00677568587150954,0.0005671331155628549,0.06327509587304703,0.12181113514513757,III-A,0.476136380895241,III
SRR062722,911,13,3,106,1,0,7,0,3,0,0,0,9,368,0,0,0,0,1,0,20,0,0,0,39,0,0,1,0,0,0,0,1,0,10,0,0,7,0,0,45,0,0,0,7,1,0,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,81,9,0,19,368,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,1,0,2,0,0,0,0,0,0,0,10,0,0,0,32,0,61,0,0,177,0,48,0,7,0,0,0,0,0,75,0,0,54,0.0004971819982023362,0.005483264645888022,0.008274399518178361,0.0269575602359302,0.032205593419674036,0.051242382532887,0.04123630534279879,0.045762467672122255,0.005994269080729333,0.0016591362667453583,0.003662070469251336,0.01148907769956151,0.01584545386900098,IV-A,0.051242382532887,IV-A
SRR062779,1700,6,0,101,0,0,1,0,73,9,0,0,6,671,0,0,0,0,0,0,115,0,0,0,60,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,90,0,0,0,15,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,67,6,0,58,669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,18,4,0,0,2,0,0,0,519,7,0,9,0,27,0,0,0,0,0,107,0,0,1,0.0019433110823864755,0.004775446986833568,0.005012659156269303,0.0013963435461165346,0.006260688165835556,0.037242258702959344,0.02639425716779722,0.05627304026074912,0.004861821622434313,0.0017289212697723375,0.010355635527357457,0.006493385276851323,0.004860719890283365,IV-C0,0.05627304026074912,IV-C
SRR062974,2195,1,1,6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,1266,661,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05085638447524725,0.07663194875645994,0.02109103380573364,0.3144107787054994,0.26345380739000884,0.02128498876036487,0.045505932406376834,0.03307371381450014,0.008609926904393325,0.007988997798678546,0.0009159326320497468,0.0503626549533147,0.21401597488148427,III-A,0.3144107787054994,III
SRR062853,2246,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2216,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4912607390426911,0.40719898938372434,0.002621483022575497,0.0015742862156582333,0.056681251337126655,0.0007175224153344913,0.0052564927811005555,0.020056944602620273,0.003799839604952656,0.015326422507975748,0.0014864592512544533,0.0037436491274157177,0.01794456843914993,I-A,0.4912607390426911,I
SRR062796,3416,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,0,0,10,25,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.49195215729397723,0.4078324948837784,0.002673256822391872,0.002203716853351712,0.05730118893112617,0.000793447013574735,0.005380967862100249,0.020176664303189058,0.0037009349698891828,0.015346019531532678,0.0014714481553126859,0.003851814377514104,0.017406307375827202,I-A,0.49195215729397723,I
SRR062959,2021,0,0,2,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1840,0,108,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4765948664150469,0.4028444048600499,0.018582942976918888,0.0015047716358021794,0.056396193461826394,0.0007407076938090089,0.005339909220281166,0.020788570861186587,0.0040158078993173035,0.015655997027897606,0.0016424960935806047,0.0038902293887343943,0.021139826053243122,I-A,0.4765948664150469,I
SRR062892,2111,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003932048690000712,0.03199591990528113,0.027300014828580573,0.48753632538409597,0.3600798145922623,0.027783474262372886,0.05824850096686386,0.037017087740662286,0.01048670314190226,0.006967022771214568,0.0005796581077912729,0.06547762298764939,0.12590168173182012,III-A,0.48753632538409597,III
SRR063023,1416,9,2,4,1,0,28,0,1,0,0,0,1,44,0,0,0,0,0,2,0,0,0,0,74,0,0,0,0,0,0,0,0,0,5,0,0,28,0,0,11,0,0,0,3,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,918,0,0,0,0,0,0,262,0,1,0,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0.0009206132468182442,0.008493549676579115,0.013703441316060242,0.003271554128846917,0.01771297361252766,0.005810732622551,0.01443003180766798,0.10355096930396632,0.919608358972174,0.032176383542653404,0.108054591831041,0.0754841875947175,0.0038020589823519447,IV-C1,0.919608358972174,IV-C
SRR062685,1973,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,2,1576,190,0,0,44,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0047109198196055545,0.03507380975692404,0.028271287660506787,0.46881825777609726,0.3630934125199127,0.03002086393560267,0.06100799719994814,0.042022359126429314,0.017835277447553713,0.007674925528048355,0.0024175214714125455,0.06764224522181207,0.1636165196165647,III-A,0.46881825777609726,III
SRR062889,4287,0,0,1,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3952,315,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0040934412608340555,0.032189609634020656,0.026213275277763536,0.45813471664124855,0.3389063496566585,0.026441224040588462,0.05536917207975758,0.035289154266934554,0.010110151724300775,0.006777353918340421,0.0006114459261644359,0.062286768678729044,0.14176222130892108,III-A,0.45813471664124855,III
SRR062748,2205,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2125,0,5,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4881324003107402,0.40745224290349547,0.0037058255213956184,0.007043295600815335,0.06156582915418263,0.001155642071796319,0.006186326990820987,0.020817677157552207,0.004637037017547227,0.015490536110707323,0.001628275063042467,0.004832428327896175,0.019776693672272753,I-A,0.4881324003107402,I
SRR062931,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004882952383621937,0.031974196124590126,0.026374450340875457,0.47357758572333314,0.34484093376235897,0.02660068082633828,0.05569243795667138,0.0351670925647309,0.010139887221232654,0.006787440513788487,0.0005477517865669466,0.06282346264671877,0.12117505352604574,III-A,0.47357758572333314,III
SRR062830,1936,23,8,92,0,0,0,4,5,0,0,0,34,318,0,1,0,0,0,1,35,0,0,0,179,2,2,0,0,1,0,2,0,0,10,0,0,0,1,0,301,0,0,0,6,0,3,387,0,15,0,0,0,0,0,0,0,1,0,0,0,0,125,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,317,34,0,5,318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,6,0,0,0,6,0,37,0,0,26,0,0,99,0,0,1,22,25,1,0,0,78,0,0,0,0,0,191,0,0,0,0.013125237514198513,0.02757443461338951,0.01877555576003891,0.05024584156529106,0.07245605091905226,0.05247258657914378,0.057581597612918284,0.21592127236891978,0.0218533776522932,0.004354262444680978,0.011836821104497951,0.02558103379048807,0.03505433141594845,IV-C0,0.21592127236891978,IV-C
SRR063031,1844,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,1023,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2122413305367682,0.21623065158241167,0.019921511329418173,0.28115932432364915,0.26740328433388527,0.019725016225089126,0.04331390921377047,0.03790620775879265,0.009126247647470739,0.013116139227551015,0.0011833011342020092,0.04663262557356807,0.09668286608551853,III-A,0.28115932432364915,III
SRR062984,2077,2,0,0,8,0,28,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,28,0,1,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,1981,0,0,0,10,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5032169969643426,0.42127354122724736,0.0027260276887676464,0.0012608429691879435,0.05808318547045255,0.0008242208746280497,0.005470205295528892,0.021191204970851557,0.003991242198796261,0.015800009555620897,0.001654759660751937,0.004644465441670401,0.017035242502890312,I-A,0.5032169969643426,I
SRR062885,2418,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,28,1303,1044,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008596120205156328,0.03706050272367138,0.0233311267242666,0.2824292353362729,0.22737342056207036,0.01915854097546972,0.04067374458611897,0.02792489125632935,0.0076695904058243815,0.005981229754552769,0.0008463455026643317,0.04605010060817458,0.2535983200307715,III-A,0.2824292353362729,III
SRR062825,2944,0,0,1,0,0,1,0,0,0,0,0,1,21,0,0,0,0,0,0,147,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,11,0,0,0,0,0,0,24,0,0,7,0,0,0,2693,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0038013383823176723,0.032529029259033566,0.028005638491400246,0.4975124642179824,0.3722731092180005,0.029415468025709872,0.061617070309848226,0.03893710501919476,0.012127764110246323,0.007220641183928276,0.0013940877910647023,0.0676563422097139,0.12961788942390381,III-A,0.4975124642179824,III
