sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Akkermansia,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Catonella,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Enhydrobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Leptotrichia,g_Leucobacter,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Senegalimassilia,g_Shewanella,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trichococcus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,g_Weeksella,Atopobium_deltae,Atopobium_parvulum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_corporis,Prevotella_disiens,Prevotella_nanceiensis,Prevotella_oris,Prevotella_timonensis,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR18691664,129978,0,1470,497,0,0,0,190,362,245,0,81,0,44,5244,83,0,659,0,0,0,0,0,232,0,255,0,0,0,0,0,468,0,0,0,0,0,0,0,0,190,0,0,0,584,0,128,0,0,0,83,88,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,70,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,44,0,316,5143,0,0,0,0,0,0,0,0,0,0,159,0,0,280,0,152,0,0,0,0,0,0,0,0,0,0,0,0,32840,85541,0,0,0,35,0,914,0,19,0,0,0,60,159,0.0005667459895507817,0.008987104942331556,0.058602913576510124,0.00536818205791811,0.07378188260899995,0.270434499031743,0.6355092801176133,0.034114001722251354,0.016633465610717404,0.01073466357020743,0.0021141550399430783,0.0396768208616858,0.05804059146713946,IV-B,0.6355092801176133,IV-B
SRR18691665,38874,0,332,144,0,0,0,75,48,22,0,0,0,0,1109,0,0,87,0,0,0,0,26,0,0,276,0,0,0,0,0,40,0,0,0,0,0,0,0,0,75,0,0,0,0,0,61,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,109,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,79,0,0,0,0,0,9228,26619,0,0,0,46,0,229,0,0,0,0,0,0,0,0.0005925968572937591,0.00916967983189944,0.05920960001847956,0.006096055794013363,0.07503111613056586,0.26557771396686003,0.6222671061683072,0.033879588275598074,0.016109971835274937,0.011011831204655162,0.002345551906566705,0.0453336291418799,0.05858680496943357,IV-B,0.6222671061683072,IV-B
SRR18691666,198662,0,4328,5705,2717,85,0,1285,0,140,0,13,0,60,588,780,0,0,0,0,0,0,0,0,0,0,891,0,11,0,212,14,0,1292,23,0,0,0,0,0,1269,0,0,0,43,14,0,1172,0,0,32,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,16,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,338,60,0,0,560,0,0,0,0,0,44,0,0,0,0,0,0,0,500,0,113,15,0,0,0,0,0,0,0,13,0,0,0,68372,83599,0,0,0,128,0,84,0,0,0,0,0,0,0,0.0004571018616564035,0.007949050771381975,0.049790734916847094,0.004541199448443631,0.06354841018568586,0.27910391986697786,0.6950351657831687,0.038481911084249566,0.014020401561974172,0.015495963588448364,0.007670744907157518,0.03866526987372233,0.05140973684889272,IV-B,0.6950351657831687,IV-B
SRR18691667,172768,0,207,4294,0,0,0,581,30,255,0,37,0,20,839,321,0,0,0,43,0,0,48,0,0,0,1531,0,0,0,0,77,0,0,42,0,0,0,0,0,342,0,0,0,324,17,0,0,0,0,116,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,239,0,0,15,0,0,0,0,0,0,15,0,0,0,0,51,0,0,752,20,0,0,839,0,0,0,0,0,0,0,0,14,0,0,0,0,556,0,20,0,0,0,0,0,0,65,0,0,0,0,0,51818,112013,0,0,0,53,0,178,0,0,0,0,0,55,0,0.0005751229854878109,0.00902976487535254,0.05774961643153204,0.005326050667992882,0.07248286227717574,0.2634430705250639,0.627813759690764,0.03493136357471133,0.01581910079043947,0.010700219754943431,0.002087207116330259,0.03981595933644321,0.057115084638609176,IV-B,0.627813759690764,IV-B
SRR18691668,147914,0,1281,1844,0,0,0,432,0,8,0,0,55,233,360,0,0,0,0,0,0,0,0,0,0,520,1337,0,0,0,0,0,154,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,266,0,0,0,8502,0,0,55,0,0,0,0,0,0,0,0,0,130,0,126,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,360,0,0,0,0,0,0,0,0,0,46,0,0,583,1101,0,52839,0,0,0,0,0,0,0,205,21,0,0,0,330,79795,0,0,0,42,6,43,0,0,0,116,0,0,0,0.0006714396701962748,0.011538481661981506,0.05768872538028665,0.006387721512463662,0.07378179211012414,0.21729497114846802,0.4802424907123633,0.08329877508932815,0.40501822904766505,0.026422905227100946,0.06046168372722809,0.07535971619796293,0.05129765717172206,IV-B,0.4802424907123633,IV-B
SRR18691669,194752,0,72,268,0,4,0,271,5,14,0,0,0,42,128,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,16,0,0,0,0,0,0,0,222,0,0,0,53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,154,39,49,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,0,128,0,0,0,0,0,0,0,0,0,0,12,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34834,153498,0,0,0,52,0,54,0,0,0,0,0,31,0,0.0005968353701867322,0.009008259950462796,0.05942043913392529,0.00566374197700772,0.07418201835518436,0.2431550550165089,0.5565458126778977,0.029905521052745576,0.01598426531540057,0.010211896122404666,0.001684114421565084,0.03702009218316238,0.05759779188090659,IV-B,0.5565458126778977,IV-B
SRR18691670,163033,0,11209,7227,149,1531,123,127436,581,7,0,73,0,323,4096,0,0,7647,0,232,0,0,0,0,0,500,1205,0,0,0,0,0,0,6,0,1159,0,155,0,0,126992,0,0,83,431,0,90,0,159,0,0,2543,0,0,0,24,0,123,0,0,77,0,0,0,581,0,0,0,234,0,444,21,0,119,289,178,0,0,0,0,0,24,0,0,0,0,0,0,2303,226,0,235,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,197,1744,0,0,0,0,0,0,0,5,0,0,13,0,7,66,0,0,0,59,19,0,0,1477,0,0,0,2446,0,6.258995535933792e-05,0.0005178814344995763,0.0007757566247428174,0.00036421005181505036,0.0008280184779955914,0.0013347627581784566,0.0011413152304947077,0.004030768224541512,0.005612439902837674,0.0013813309756521336,0.0024608070578206317,0.012673808466090486,0.00048387688009724936,IV-C4,0.012673808466090486,IV-C
SRR18691671,32939,0,153,1508,0,410,0,27730,0,0,0,0,0,0,922,0,0,55,0,0,0,0,0,0,0,118,392,0,0,0,0,11,0,0,0,410,0,0,0,0,27652,0,0,0,96,0,0,0,44,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,560,0,0,70,922,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,452,0,0,0,365,0,5.76886255074438e-05,0.0004967958159708806,0.0007279722002811012,0.0002023432271809716,0.0006707714324470551,0.0010971885150216772,0.0009082456213529382,0.003874199955402436,0.006346640262328102,0.0013655343235225712,0.0026509800664609655,0.013460169494165812,0.00040467564490448285,IV-C4,0.013460169494165812,IV-C
SRR18691672,154487,0,2709,52440,0,957,0,43517,1790,179,0,0,0,1805,13667,249,0,352,0,146,159,0,0,130,36,4281,9299,0,0,97,0,328,0,76,0,363,0,10,0,0,42022,0,0,551,1306,0,0,0,475,0,102,25075,0,0,428,0,0,0,0,0,754,0,0,0,1422,43,0,0,52,0,1495,0,0,0,0,0,0,0,32,0,39,0,0,0,0,168,0,24,12575,1805,0,2395,12814,0,0,0,0,0,0,0,0,0,0,0,0,77,1248,0,29003,0,0,0,0,578,0,0,0,117,0,56,0,0,23,0,0,0,25,0,0,1344,2884,0,0,0,7922,0,0.00047318597568096396,0.00601802730431281,0.010510940913109773,0.0019287822200794937,0.01013545069502761,0.013056952524421886,0.014978186129849257,0.08995062529772378,0.19168912726192697,0.011616133439706949,0.03814549773467293,0.03141247470978056,0.004881234769982171,IV-C1,0.19168912726192697,IV-C
SRR18691673,148066,0,1072,19527,0,480,0,57647,7,3,0,0,0,185,2605,0,0,636,0,128,445,62,0,0,0,1329,5101,0,0,0,0,0,0,0,0,318,0,0,0,0,57639,0,0,162,2020,0,0,254,114,0,0,5219,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,56318,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7588,185,0,294,2605,0,0,0,0,0,0,0,0,0,0,0,0,43,418,0,2193,0,0,0,0,25,0,77,0,173,0,0,0,0,0,0,0,0,25,6,0,371,0,0,0,0,2050,0,0.0017867574128327863,0.006625242223251957,0.0025756006005831374,0.0005943927275570801,0.0039784978344828414,0.003448789865481716,0.004356755451074338,0.02005679633942348,0.013434701984215234,0.0023861618782325994,0.004276519517524157,0.005152847201148315,0.002232488353444607,IV-C0,0.02005679633942348,IV-C
SRR18691675,46433,0,289,6731,0,0,0,17300,176,24,0,0,0,25,391,0,0,0,0,45,80,76,0,0,0,429,2123,0,0,0,0,0,0,0,15,0,0,0,0,0,17300,0,0,0,621,0,0,52,0,0,0,1771,0,0,67,0,0,0,0,0,424,0,0,0,0,0,0,0,17916,0,0,0,0,4,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2035,25,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,1006,0,0,9,0,45,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,320,0,0.0018463497518452251,0.006985760073249533,0.0028974544424950617,0.0011077934611505352,0.004794547796442158,0.0027545127697268744,0.004404850969967155,0.0228160093579262,0.019106370351238966,0.002413392263539784,0.0055265230589798976,0.0059368977147346335,0.002607181606963158,IV-C0,0.0228160093579262,IV-C
SRR18691676,22064,0,867,5341,0,160,0,4928,40,309,0,0,0,39,267,0,0,580,0,278,58,138,0,213,0,0,1531,0,0,0,0,68,0,0,15,160,0,0,0,19,4928,0,0,0,0,0,0,0,0,95,0,1415,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,70,0,0,58,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,39,0,48,267,0,0,0,0,0,0,0,0,0,0,0,0,0,111,62,8047,0,0,0,0,30,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,141,0,0.000435961263765499,0.006839357817815719,0.011893262487249435,0.002410230206936806,0.013834904049237238,0.005902319344771102,0.013734906045695824,0.11047563514836518,0.48028489910942135,0.02168817542907336,0.07311979095220164,0.05039299419867438,0.0043155557709151525,IV-C1,0.48028489910942135,IV-C
SRR18691677,14346,0,195,2756,0,214,0,2312,0,55,0,0,0,113,385,209,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,35,0,0,0,174,0,0,0,0,2312,0,0,0,65,0,0,0,0,122,209,1080,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,432,113,0,72,385,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,115,0,0.00042885529216379957,0.007256500256246466,0.012547470832160026,0.0025687811421504737,0.015150300812617824,0.007677821437311041,0.014538740764565268,0.13106610807365696,0.5620801226189684,0.025150896629714956,0.08207440206770988,0.07241152978862186,0.004410987062662891,IV-C1,0.5620801226189684,IV-C
SRR18691678,203132,0,2120,43284,0,454,0,8860,610,377,0,62,0,3995,91435,1176,0,337,0,2508,645,0,0,268,0,945,6141,0,25,133,0,2133,0,0,0,250,0,1143,0,0,7199,0,0,0,3092,0,0,0,1046,0,1104,11907,0,54,299,0,0,0,0,0,79,0,0,0,262,0,260,0,11931,0,1661,0,0,18,0,247,0,0,81,0,0,62,0,0,0,147,0,0,17101,3995,0,13998,88411,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,12898,0,275,0,0,16,0,277,101,113,0,4087,0,0,0,0,0,0,30,41,0,7435,15935,0,0,0,63702,0,0.000508234425785912,0.004137425373020943,0.00763412272199384,0.0008870672019316741,0.0049852339381971904,0.0347412161566268,0.021150931483144023,0.047434017442051606,0.047542155282022006,0.0033514072356503086,0.011133045075131624,0.008633420488871767,0.0035456699243471704,IV-C1,0.047542155282022006,IV-C
SRR18691679,102870,0,586,23215,0,361,0,4714,114,50,0,0,213,1223,44811,230,0,45,0,740,378,0,0,0,142,97,4434,0,0,0,0,1091,0,0,0,201,0,694,0,0,3712,0,0,0,1727,0,0,0,277,0,230,8142,0,0,0,0,0,0,213,0,0,0,0,0,0,0,50,0,7438,0,958,0,0,9,106,66,0,0,133,0,0,0,0,0,0,3,0,309,8014,1223,0,7543,43130,0,0,0,0,0,0,0,0,0,0,0,0,0,334,94,6325,0,0,0,0,0,0,66,0,0,0,2212,0,0,0,0,0,0,0,22,0,3790,7717,0,0,0,30846,0,0.0006008148939084065,0.004613661601148543,0.00807130047584783,0.0008693130454082049,0.005342107568191659,0.0347735587981487,0.021476286407749838,0.05156181267986509,0.04777600621790987,0.003530434758492369,0.01160472856949306,0.010644531563959055,0.0038541744689902543,IV-C0,0.05156181267986509,IV-C
SRR18691680,234362,0,7,25855,0,0,0,545,4,3873,5,0,0,0,75918,0,0,0,0,36,0,262,0,0,0,0,1269,0,0,0,0,2,0,174,3,0,29,0,0,0,10,0,0,0,3094,0,0,0,0,0,0,17,0,0,0,125,0,0,0,0,0,0,47,0,0,0,0,0,29650,0,535,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,578,0,472,0,0,0,39550,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,4,0,0,0,134,0,3368,88938,0,0,0,14295,44,0,9220,27,359,0,0,9236,0,0.0012370337432547774,0.012945478577033475,0.046556929116475354,0.054970229398661495,0.11336153328373699,0.21679359021885086,0.42944527688137807,0.048657691086341215,0.013336325671527052,0.007982235318594223,0.0022379030753431526,0.04206076718331727,0.06714463067576673,IV-B,0.42944527688137807,IV-B
SRR18691681,187177,0,16,756,0,473,0,5389,11,24,849,0,0,0,25,0,0,0,0,12,0,45153,0,0,0,0,21,0,0,0,0,0,0,18,0,79,0,0,0,0,5389,0,0,255,15,0,0,0,4,0,0,442,0,0,0,38008,0,0,0,0,71,0,0,0,0,0,0,0,10376,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,38,25,0,0,0,0,0,0,0,0,0,0,10,0,0,892,0,19161,0,5,0,0,0,849,0,0,0,0,0,0,8,65744,0,0,0,7773,16,0,0,0,0,0,0,5,0,0.000889071285184787,0.012148246274891496,0.0479977070554206,0.04119986213014511,0.10638806253373907,0.22107223099677156,0.5032207875542303,0.07315542733371583,0.13483688936840682,0.0146236532091285,0.03075145830184198,0.062119747428765144,0.06313373239407942,IV-B,0.5032207875542303,IV-B
SRR18691682,251231,0,94,22594,0,8,0,271,0,14202,770,0,0,49,15578,0,0,5,0,0,0,1574,0,0,0,0,176,0,0,154,0,0,0,19,0,0,37,8,0,0,271,0,0,0,3150,0,0,5,0,0,0,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,142706,0,0,0,0,1173,0,6662,0,0,0,231,0,0,0,0,0,0,1201,0,2882,49,0,39,15138,0,0,0,0,0,0,0,0,0,0,6491,0,0,164,0,15,0,89,0,0,0,539,0,0,31,0,0,0,264,47112,0,0,0,94374,10450,245,1195,0,376,0,0,1747,1623,0.003784839576630047,0.03326159004804658,0.04126580770415122,0.3419779292417278,0.3716369257923011,0.09954266112871289,0.19282894834341133,0.06076407727173272,0.01410955611308646,0.009033648225483401,0.0013753016211857836,0.07916936624172863,0.14253439528158224,III-B,0.3716369257923011,III
